id,region,rule,clientMCC,excludeClientMCC,direction,parentTypeId,excludeParentTypeId,priority,keyword,initiationMode,isCashback,channel,isOverdraftProtection,isBankSpecialSavings,isRej,isTermDepositRedemption,isReversal,deviceId,hasInstallments,transactionPurpose,keywordMccCharge,keywordMccNonCharge,activityClass
UNI_1_____AMZ_STORECRD,USB,1,,,,AMZ_STORECRD,,,,,,,,,AMAZON CREDIT CARD,,CARDPAYMENT,,
UNI_1_____AMZN,USB,1,,,,AMZN,,,Online,,,,,,,,,,
UNI_1_____AMZN AD,USB,1,,,,AMZN AD,,,,,,,,,AMAZON ADS,,,,
UNI_1_____AMZN D T,USB,1,,,,AMZN D T,,,Online,,,,,,AMAZON,,,,
UNI_1_____AMZN DIGI,USB,1,,,,AMZN DIGI,,,Online,,,,,,AMAZON DIGITAL,,,,
UNI_1_____AMZN DIGITA,USB,1,,,,AMZN DIGITA,,,Online,,,,,,AMAZON DIGITAL,,,,
UNI_1_____AMZN DIGITAL,USB,1,,,,AMZN DIGITAL,,,Online,,,,,,AMAZON DIGITAL,,,,
UNI_1_____AMZN DRIVE,USB,1,,,,AMZN DRIVE,,,Online,,,,,,AMAZON DRIVE,,,,
UNI_1_____AMZN FREE TIME,USB,1,,,,AMZN FREE TIME,,,Online,,,,,,AMAZON KIDS+,,,,
UNI_1_____AMZN GROCERY,USB,1,,,,AMZN GROCERY,,,Online,,,,,,AMAZON GROCERY,,,,
UNI_1_____AMZN INSTAL,USB,1,,,,AMZN INSTAL,,,Online,,,,,,AMAZON INSTALLMENT,,,,
UNI_1_____AMZN INSTALL,USB,1,,,,AMZN INSTALL,,,Online,,,,,,AMAZON INSTALLMENT,,,,
UNI_1_____AMZN M T,USB,1,,,,AMZN M T,,,Online,,,,,,AMAZON,,,,
UNI_1_____AMZN MKTP,USB,1,,,,AMZN MKTP,,,Online,,,,,,AMAZON MKTP,,,,
UNI_1_____AMZN PICKUP,USB,1,,,,AMZN PICKUP,,,Online,,,,,,AMAZON PICKUP,,,,
UNI_1_____AMZN PRIME,USB,1,,,,AMZN PRIME,,,Online,,,,,,AMAZON PRIME,,,,
UNI_1_____AMZN RENTAL,USB,1,,,,AMZN RENTAL,,,Online,,,,,,AMAZON RENTAL,,,,
UNI_1_____AMZN.COM,USB,1,,,,AMZN.COM,,,Online,,,,,,AMAZON,,,,
UNI_1_____AMZNDIGITAL,USB,1,,,,AMZNDIGITAL,,,Online,,,,,,AMAZON DIGITAL,,,,
UNI_1_____AMZNF T,USB,1,,,,AMZNF T,,,Online,,,,,,AMAZON FREETIME,,,,
UNI_1_____AMZNFREETIME,USB,1,,,,AMZNFREETIME,,,Online,,,,,,AMAZON KIDS+,,,,
UNI_1_____AMZNGRCYTIP,USB,1,,,,AMZNGRCYTIP,,,Online,,,,,,AMAZON GROCERY,,,,
UNI_1_____AMZNGROCERY,USB,1,,,,AMZNGROCERY,,,Online,,,,,,AMAZON GROCERY,,,,
UNI_1_____AMZN-MARKETPLACE,USB,1,,,,AMZN-MARKETPLACE,,,Online,,,,,,AMAZON MARKETPLACE,,,,
UNI_1_____AMZNMKTPLACE,USB,1,,,,AMZNMKTPLACE,,,Online,,,,,,AMAZON MKTP,,,,
UNI_1_____AMZNPRIME,USB,1,,,,AMZNPRIME,,,Online,,,,,,AMAZON PRIME,,,,
UNI_1_____ANCESTRY,USB,1,,,,ANCESTRY,,,Online,,,,,,ANCESTRY,,,,
UNI_1_____ANCESTRY BREW,USB,1,,,,ANCESTRY BREW,,,,,,,,,ANCESTRY BREWING,,,,
UNI_1_____ANESTHESI,USB,1,,,,ANESTHESI,,,,,,,,,,,,8099,8099
UNI_2_____ANIMAL,USB,2,,,,ANIMAL,,,,,,,,,,,,5995,5995
UNI_1_____ANIMAL ALLERGY,USB,1,,,,ANIMAL ALLERGY,,,,,,,,,,,,742,742
UNI_1_____ANIMAL CARE,USB,1,,,,ANIMAL CARE,,,,,,,,,,,,742,742
UNI_1_____ANIMAL CARE HOSP,USB,1,,,,ANIMAL CARE HOSP,,,,,,,,,,,,742,742
UNI_1_____ANIMAL CLINIC,USB,1,,,,ANIMAL CLINIC,,,,,,,,,,,,742,742
UNI_1_____ANIMAL EYE CARE,USB,1,,,,ANIMAL EYE CARE,,,,,,,,,,,,742,742
UNI_1_____ANIMAL EYE CENTER,USB,1,,,,ANIMAL EYE CENTER,,,,,,,,,,,,742,742
UNI_1_____ANIMAL EYE CLINIC,USB,1,,,,ANIMAL EYE CLINIC,,,,,,,,,,,,742,742
UNI_1_____ANIMAL EYE SPECIALIST,USB,1,,,,ANIMAL EYE SPECIALIST,,,,,,,,,,,,742,742
UNI_1_____ANIMAL HEALTH CARE,USB,1,,,,ANIMAL HEALTH CARE,,,,,,,,,,,,742,742
UNI_1_____ANIMAL HEALTHCARE,USB,1,,,,ANIMAL HEALTHCARE,,,,,,,,,,,,742,742
UNI_1_____ANIMAL HOSP,USB,1,,,,ANIMAL HOSP,,,,,,,,,,,,742,742
UNI_1_____ANIMAL MEDICAL,USB,1,,,,ANIMAL MEDICAL,,,,,,,,,,,,742,742
UNI_1_____ANIMAL RESCUE,USB,1,,,,ANIMAL RESCUE,,,,,,,,,,,,8398,8398
UNI_1_____ANIMAL WELFARE,USB,1,,,,ANIMAL WELFARE,,,,,,,,,,,,8398,8398
UNI_1_____ANIMAL WELLNESS,USB,1,,,,ANIMAL WELLNESS,,,,,,,,,,,,742,742
UNI_2_____ANIME,USB,2,,,,ANIME,,,Online,,,,,,,,,5815,5815
UNI_1_____ANIMOTO,USB,1,,,,ANIMOTO,,,,,,,,,ANIMOTO,,,,
UNI_1_____ANN TAYLOR,USB,1,,,,ANN TAYLOR,,,,,,,,,ANN TAYLOR,,,,
UNI_1_____ANNTAYLOR,USB,1,,,,ANNTAYLOR,,,,,,,,,ANN TAYLOR,,,,
UNI_2__C__0_ANNTY,USB,2,C,,0,ANNTY,,,,,,,,,,,PENSION,27,27
UNI_1__C__0_ANNTY PYMT,USB,1,C,,0,ANNTY PYMT,,,,,,,,,,,PENSION,27,27
UNI_1__C__0_ANNTY PYMT PRU,USB,1,C,,0,ANNTY PYMT PRU,,,,,,,,,ANNTY PYMT PRU,,PENSION,27,27
UNI_1__C__0_ANNUITY,USB,1,C,,0,ANNUITY,,,,,,,,,,,PENSION,27,27
UNI_1__C__0_ANNUITY METLIFE INS,USB,1,C,,0,ANNUITY METLIFE INS,,,,,,,,,METLIFE INS CO ANNUITY,,PENSION,27,27
UNI_1__D___ANNUITY METLIFE INS,USB,1,D,,,ANNUITY METLIFE INS,,,,,,,,,METLIFE INS CO ANNUITY,,INSURANCE,6300,6300
UNI_1_____ANTHROPOLOGIE,USB,1,,,,ANTHROPOLOGIE,,,,,,,,,ANTHROPOLOGIE,,,,
UNI_1___CHARGE__ANTIQUES,USB,1,,CHARGE,,ANTIQUES,,,,,,,,,,,,5932,5932
UNI_1__D_TRANSFER__ANTIQUES,USB,1,D,TRANSFER,,ANTIQUES,,,,,,,,,,,,5932,5932
UNI_1__D_OTHER__ANTIQUES,USB,1,D,OTHER,,ANTIQUES,,,,,,,,,,,,5932,5932
UNI_1_____ANYTIME FIT,USB,1,,,,ANYTIME FIT,,,,,,,,,ANYTIME FITNESS,,,,
UNI_1_____ANYTIME FITNESS,USB,1,,,,ANYTIME FITNESS,,,,,,,,,ANYTIME FITNESS,,,,
UNI_2_____AOL SERVICE,USB,2,,,,AOL SERVICE,,,Online,,,,,,,,,,
UNI_2___CHARGE__APOTEK,USB,2,,CHARGE,,APOTEK,,,,,,,,,,,,5912,
UNI_2__D_TRANSFER__APOTEK,USB,2,D,TRANSFER,,APOTEK,,,,,,,,,,,,5912,5912
UNI_2__D_OTHER__APOTEK,USB,2,D,OTHER,,APOTEK,,,,,,,,,,,,5912,5912
UNI_1___CHARGE__APPAREL,USB,1,,CHARGE,,APPAREL,,,,,,,,,,,,5691,
UNI_1__D_TRANSFER__APPAREL,USB,1,D,TRANSFER,,APPAREL,,,,,,,,,,,,5691,5691
UNI_1__D_OTHER__APPAREL,USB,1,D,OTHER,,APPAREL,,,,,,,,,,,,5691,5691
UNI_1___CHARGE__APPETTITE,USB,1,,CHARGE,,APPETTITE,,,,,,,,,,,,5812,
UNI_1__D_TRANSFER__APPETTITE,USB,1,D,TRANSFER,,APPETTITE,,,,,,,,,,,,5812,5812
UNI_1__D_OTHER__APPETTITE,USB,1,D,OTHER,,APPETTITE,,,,,,,,,,,,5812,5812
USA_1_____APPLE CARD,USB,1,,,,APPLE CARD,,,,,,,,,APPLE CARD,,CARDPAYMENT,,
UNI_1_____APPLE CASH,USB,1,,,,APPLE CASH,,,DigitalWallet,,,,,,APPLE CASH,,,,
UNI_1_____APPLE CLOUD,USB,1,,,,APPLE CLOUD,,,,,,,,,APPLE CLOUD,,,,
UNI_2_____APPLE COM,USB,2,,,,APPLE COM,,,Online,,,,,,ITUNES,,,,
UNI_1_____APPLE ONLINE STORE,USB,1,,,,APPLE ONLINE STORE,,,Online,,,,,,ITUNES,,,,
UNI_2_____APPLE PAY,USB,2,,,,APPLE PAY,,,DigitalWallet,,,,,,,,,40,40
UNI_2_____APPLE STORE,USB,2,,,,APPLE STORE,,,,,,,,,APPLE,,,,
UNI_2___CHARGE__APPLE STORE CAF,USB,2,,CHARGE,,APPLE STORE CAF,,,,,,,,,APPLE STORE CAF,,,5814,
UNI_2__D_TRANSFER__APPLE STORE CAF,USB,2,D,TRANSFER,,APPLE STORE CAF,,,,,,,,,APPLE STORE CAF,,,5814,5814
UNI_2__D_OTHER__APPLE STORE CAF,USB,2,D,OTHER,,APPLE STORE CAF,,,,,,,,,APPLE STORE CAF,,,5814,5814
UNI_2_____APPLE STORE CAF,USB,2,,,,APPLE STORE CAF,,,,,,,,,APPLE STORE CAF,,,,
UNI_2_____APPLE.COM,USB,2,,,,APPLE.COM,,,Online,,,,,,ITUNES,,,,
UNI_2_____APPLE.COM BILL ITUNES,USB,2,,,,APPLE.COM BILL ITUNES,,,Online,,,,,,ITUNES,,,,
UNI_2_____APPLE.COM/BILL ITUNES,USB,2,,,,APPLE.COM/BILL ITUNES,,,Online,,,,,,ITUNES,,,,
UNI_2_____APPLE.COM/BILLITUNES,USB,2,,,,APPLE.COM/BILLITUNES,,,Online,,,,,,ITUNES,,,,
UNI_1_____APPLEBEES,USB,1,,,,APPLEBEES,,,,,,,,,APPLEBEES,,,,
UNI_1_____APPLEBEE'S,USB,1,,,,APPLEBEE'S,,,,,,,,,APPLEBEE'S,,,,
USA_1_____APPLECARD,USB,1,,,,APPLECARD,,,,,,,,,APPLE CARD,,CARDPAYMENT,,
UNI_2_____APPLECOM,USB,2,,,,APPLECOM,,,Online,,,,,,ITUNES,,,,
UNI_1___CHARGE__ARABICA,USB,1,,CHARGE,,ARABICA,,,,,,,,,,,,5812,
UNI_1__D_TRANSFER__ARABICA,USB,1,D,TRANSFER,,ARABICA,,,,,,,,,,,,5812,5812
UNI_1__D_OTHER__ARABICA,USB,1,D,OTHER,,ARABICA,,,,,,,,,,,,5812,5812
UNI_2_____ARAMARK,USB,2,,,,ARAMARK,,,,,,,,,ARAMARK,,,,
USA_0__C__0_UNI_2___CHARGE__ARAMARK|UNI_1__C__0_PAYROLL,USB,0,C,,0,UNI_2___CHARGE__ARAMARK|UNI_1__C__0_PAYROLL,,,,,,,,,ARAMARK PAYROLL,,SALARY,29,29
UNI_1_____ARMANI BEAUTY,USB,1,,,,ARMANI BEAUTY,,,,,,,,,ARMANI BEAUTY,,,,
UNI_1_____ARMANI EXCH,USB,1,,,,ARMANI EXCH,,,,,,,,,ARMANI EXCHANGE,,,,
UNI_1_____ARMANI EXCHANGE,USB,1,,,,ARMANI EXCHANGE,,,,,,,,,ARMANI EXCHANGE,,,,
UNI_1_____ARMANI EXCHNG,USB,1,,,,ARMANI EXCHNG,,,,,,,,,ARMANI EXCHANGE,,,,
UNI_1_____ARMANI OUTLET,USB,1,,,,ARMANI OUTLET,,,,,,,,,ARMANI EXCHANGE,,,,
UNI_1_____ARMANI.COM,USB,1,,,,ARMANI.COM,,,Online,,,,,,ARMANI EXCHANGE,,,,
UNI_1_____ARTHRITIS,USB,1,,,,ARTHRITIS,,,,,,,,,,,,8099,8099
UNI_1___CHARGE__ARTOPOIEI,USB,1,,CHARGE,,ARTOPOIEI,,,,,,,,,,,,5462,
UNI_1__D_TRANSFER__ARTOPOIEI,USB,1,D,TRANSFER,,ARTOPOIEI,,,,,,,,,,,,5462,5462
UNI_1__D_OTHER__ARTOPOIEI,USB,1,D,OTHER,,ARTOPOIEI,,,,,,,,,,,,5462,5462
UNI_1___CHARGE__ARTOPOIIA,USB,1,,CHARGE,,ARTOPOIIA,,,,,,,,,,,,5462,
UNI_1__D_TRANSFER__ARTOPOIIA,USB,1,D,TRANSFER,,ARTOPOIIA,,,,,,,,,,,,5462,5462
UNI_1__D_OTHER__ARTOPOIIA,USB,1,D,OTHER,,ARTOPOIIA,,,,,,,,,,,,5462,5462
UNI_1___CHARGE__ARTOPOIIMATA,USB,1,,CHARGE,,ARTOPOIIMATA,,,,,,,,,,,,5462,
UNI_1__D_TRANSFER__ARTOPOIIMATA,USB,1,D,TRANSFER,,ARTOPOIIMATA,,,,,,,,,,,,5462,5462
UNI_1__D_OTHER__ARTOPOIIMATA,USB,1,D,OTHER,,ARTOPOIIMATA,,,,,,,,,,,,5462,5462
UNI_1_____ASFALISTIKI,USB,1,,,,ASFALISTIKI,,,,,,,,,,,INSURANCE,6300,6300
UNI_2_____ASICS,USB,2,,,,ASICS,,,,,,,,,ASICS,,,,
UNI_1_____ASICS.COM,USB,1,,,,ASICS.COM,,,Online,,,,,,ASICS,,,,
UNI_1_____ASICSAMERIC,USB,1,,,,ASICSAMERIC,,,,,,,,,ASICS,,,,
UNI_1_____ASICSEUROPE,USB,1,,,,ASICSEUROPE,,,,,,,,,ASICS,,,,
UNI_1_____ASICSWALKING,USB,1,,,,ASICSWALKING,,,,,,,,,ASICS,,,,
UNI_2_____ASOS,USB,2,,,,ASOS,,,,,,,,,ASOS,,,,
UNI_1_____ASOS.COM,USB,1,,,,ASOS.COM,,,Online,,,,,,ASOS,,,,
UNI_1_____ASOSCOM,USB,1,,,,ASOSCOM,,,,,,,,,ASOS,,,,
USA_1_____ASPIRE MC,USB,1,,,,ASPIRE MC,,,,,,,,,ASPIRE MASTERCARD,,CARDPAYMENT,,
UNI_1_____ASSET MANAG,USB,1,,,,ASSET MANAG,,,,,,,,,,,SAVINGS,12,12
UNI_1_____ASSN DUES,USB,1,,,,ASSN DUES,,,,,,,,,,,,6513,6513
UNI_1_____ASSURANCE,USB,1,,,,ASSURANCE,,,,,,,,,,,INSURANCE,6300,6300
UNI_1_____ASSURANCE AUTOMOBILE,USB,1,,,,ASSURANCE AUTOMOBILE,,,,,,,,,,,INSURANCE,72,72
UNI_1_____ASSURE,USB,1,,,,ASSURE,,,,,,,,,,,INSURANCE,6300,6300
UNI_2_____AT & T,USB,2,,,,AT & T,,,,,,,,,AT&T,,,,
USA_1_____AT HOME CC,USB,1,,,,AT HOME CC,,,,,,,,,AT HOME CREDIT CARD,,CARDPAYMENT,,
USA_1_____AT HOME CREDIT CARD,USB,1,,,,AT HOME CREDIT CARD,,,,,,,,,AT HOME CREDIT CARD,,CARDPAYMENT,,
USA_2_____AT&T,USB,2,,,,AT&T,,,,,,,,,AT&T,,,,
UNI_1_____AT&T SERVICES,USB,1,,,,AT&T SERVICES,,,,,,,,,AT&T,,,,
USA_1_____AT&T STADIUM,USB,1,,,,AT&T STADIUM,,,,,,,,,AT&T STADIUM,,,,
USA_2_____AT&T UNIVERSAL CARD,USB,2,,,,AT&T UNIVERSAL CARD,,,,,,,,,AT&T UNIVERSAL CARD,,CARDPAYMENT,,
UNI_1_____AT&T/TWE,USB,1,,,,AT&T/TWE,,,,,,,,,AT&T,,,,
USA_1_____ATHLETA CC,USB,1,,,,ATHLETA CC,,,,,,,,,ATHLETA CREDIT CARD,,CARDPAYMENT,,
USA_1_____ATHLETA CREDIT CARD,USB,1,,,,ATHLETA CREDIT CARD,,,,,,,,,ATHLETA CREDIT CARD,,CARDPAYMENT,,
USA_1_____ATHLETA VISA,USB,1,,,,ATHLETA VISA,,,,,,,,,ATHLETA CREDIT CARD,,CARDPAYMENT,,
UNI_1___CHARGE__ATHLETICA,USB,1,,CHARGE,,ATHLETICA,,,,,,,,,,,,5941,
UNI_1__D_TRANSFER__ATHLETICA,USB,1,D,TRANSFER,,ATHLETICA,,,,,,,,,,,,5941,5941
UNI_1__D_OTHER__ATHLETICA,USB,1,D,OTHER,,ATHLETICA,,,,,,,,,,,,5941,5941
USA_1_____ATM FR DDA TO SAV,USB,1,,,,ATM FR DDA TO SAV,,,,,,,,,,,SAVINGS,78,78
USA_1_____ATM TO DDA FR SAV,USB,1,,,,ATM TO DDA FR SAV,,,,,,,,,,,SAVINGS,78,78
USA_2_____ATT HONDA,USB,2,,,,ATT HONDA,,,,,,,,,AT&T,,,,
USA_2_____ATT PAY,USB,2,,,,ATT PAY,,,,,,,,,AT&T,,,,
UNI_2_____ATT* BILL,USB,2,,,,ATT* BILL,,,,,,,,,AT&T,,,,
UNI_2_____ATTBILL,USB,2,,,,ATTBILL,,,,,,,,,AT&T,,,,
UNI_1___CHARGE__ATTRACTIONS,USB,1,,CHARGE,,ATTRACTIONS,,,,,,,,,,,,7999,7999
UNI_1__D_TRANSFER__ATTRACTIONS,USB,1,D,TRANSFER,,ATTRACTIONS,,,,,,,,,,,,7999,7999
UNI_1__D_OTHER__ATTRACTIONS,USB,1,D,OTHER,,ATTRACTIONS,,,,,,,,,,,,7999,7999
USA_1_____ATWALMART,USB,1,,,,ATWALMART,,,,,,,,,MURPHY AT WALMART,,,,
UNI_2_____AUCHAN,USB,2,,,,AUCHAN,,,,,,,,,AUCHAN,,,,
UNI_1_____AUDIBLE,USB,1,,,,AUDIBLE,,,Online,,,,,,AUDIBLE,,,,
UNI_1_____AUDIBLE         AMZN.COM,USB,1,,,,AUDIBLE         AMZN.COM,,,Online,,,,,,AUDIBLE,,,,
UNI_1_____AUDIOBOOKSTOR,USB,1,,,,AUDIOBOOKSTOR,,,Online,,,,,,AUDIOBOOKS STORE,,,,
UNI_1_____AUNTIE ANNE S,USB,1,,,,AUNTIE ANNE S,,,,,,,,,AUNTIE ANNE'S,,,,
UNI_1_____AUNTIE ANNES,USB,1,,,,AUNTIE ANNES,,,,,,,,,AUNTIE ANNE'S,,,,
UNI_1_____AUNTIE ANNE'S,USB,1,,,,AUNTIE ANNE'S,,,,,,,,,AUNTIE ANNE'S,,,,
UNI_1_____AUNTIEANNES,USB,1,,,,AUNTIEANNES,,,,,,,,,AUNTIE ANNE'S,,,,
UNI_1_____AUTHORITY,USB,1,,,,AUTHORITY,,,,,,,,,,,,9399,9399
UNI_1___CHARGE__AUTO & ACCESS,USB,1,,CHARGE,,AUTO & ACCESS,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO & ACCESS,USB,1,D,TRANSFER,,AUTO & ACCESS,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO & ACCESS,USB,1,D,OTHER,,AUTO & ACCESS,,,,,,,,,,,,5533,5533
UNI_1___CHARGE__AUTO ACCESSOR,USB,1,,CHARGE,,AUTO ACCESSOR,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO ACCESSOR,USB,1,D,TRANSFER,,AUTO ACCESSOR,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO ACCESSOR,USB,1,D,OTHER,,AUTO ACCESSOR,,,,,,,,,,,,5533,5533
UNI_1___CHARGE__AUTO CLINIC,USB,1,,CHARGE,,AUTO CLINIC,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO CLINIC,USB,1,D,TRANSFER,,AUTO CLINIC,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO CLINIC,USB,1,D,OTHER,,AUTO CLINIC,,,,,,,,,,,,5533,5533
UNI_1_____AUTO DEBIT,USB,1,,,,AUTO DEBIT,Automatic,,,,,,,,,,,,
UNI_1_____AUTO DIRECTPAY,USB,1,,,,AUTO DIRECTPAY,Automatic,,,,,,,,,,,,
UNI_1___CHARGE__AUTO GARAGE,USB,1,,CHARGE,,AUTO GARAGE,,,,,,,,,,,,7531,
UNI_1__D_TRANSFER__AUTO GARAGE,USB,1,D,TRANSFER,,AUTO GARAGE,,,,,,,,,,,,7531,7531
UNI_1__D_OTHER__AUTO GARAGE,USB,1,D,OTHER,,AUTO GARAGE,,,,,,,,,,,,7531,7531
UNI_1_____AUTO INS,USB,1,,,,AUTO INS,,,,,,,,,,,INSURANCE,72,72
UNI_1___CHARGE__AUTO INSPEC,USB,1,,CHARGE,,AUTO INSPEC,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO INSPEC,USB,1,D,TRANSFER,,AUTO INSPEC,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO INSPEC,USB,1,D,OTHER,,AUTO INSPEC,,,,,,,,,,,,5533,5533
UNI_1_____AUTO INSUR,USB,1,,,,AUTO INSUR,,,,,,,,,,,INSURANCE,72,72
USA_2_____AUTO LOAN PMT,USB,2,,,,AUTO LOAN PMT,,,,,,,,,,,LOAN,63,63
UNI_1___CHARGE__AUTO N ACCESS,USB,1,,CHARGE,,AUTO N ACCESS,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO N ACCESS,USB,1,D,TRANSFER,,AUTO N ACCESS,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO N ACCESS,USB,1,D,OTHER,,AUTO N ACCESS,,,,,,,,,,,,5533,5533
UNI_1_____AUTO PARK,USB,1,,,,AUTO PARK,,,,,,,,,,,,7524,7524
UNI_1___CHARGE__AUTO PART,USB,1,,CHARGE,,AUTO PART,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTO PART,USB,1,D,TRANSFER,,AUTO PART,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTO PART,USB,1,D,OTHER,,AUTO PART,,,,,,,,,,,,5533,5533
UNI_1_____AUTO PAY,USB,1,,,,AUTO PAY,Automatic,,,,,,,,,,,,
UNI_1_____AUTO PAYMENT,USB,1,,,,AUTO PAYMENT,Automatic,,,,,,,,,,,,
UNI_1_____AUTO PYMT,USB,1,,,,AUTO PYMT,Automatic,,,,,,,,,,,,
UNI_1_____AUTO RENTAL,USB,1,,,,AUTO RENTAL,,,,,,,,,,,,7512,7512
UNI_1___CHARGE__AUTO REPAIR,USB,1,,CHARGE,,AUTO REPAIR,,,,,,,,,,,,7531,
UNI_1__D_TRANSFER__AUTO REPAIR,USB,1,D,TRANSFER,,AUTO REPAIR,,,,,,,,,,,,7531,7531
UNI_1__D_OTHER__AUTO REPAIR,USB,1,D,OTHER,,AUTO REPAIR,,,,,,,,,,,,7531,7531
UNI_1_____AUTO SALE,USB,1,,,,AUTO SALE,,,,,,,,,,,,5599,5599
UNI_1___CHARGE__AUTO SERVICE,USB,1,,CHARGE,,AUTO SERVICE,,,,,,,,,,,,7531,
UNI_1__D_TRANSFER__AUTO SERVICE,USB,1,D,TRANSFER,,AUTO SERVICE,,,,,,,,,,,,7531,7531
UNI_1__D_OTHER__AUTO SERVICE,USB,1,D,OTHER,,AUTO SERVICE,,,,,,,,,,,,7531,7531
UNI_1___CHARGE__AUTO SPA,USB,1,,CHARGE,,AUTO SPA,,,,,,,,,,,,7542,
UNI_1__D_TRANSFER__AUTO SPA,USB,1,D,TRANSFER,,AUTO SPA,,,,,,,,,,,,7542,7542
UNI_1__D_OTHER__AUTO SPA,USB,1,D,OTHER,,AUTO SPA,,,,,,,,,,,,7542,7542
UNI_1___CHARGE__AUTO TIRE,USB,1,,CHARGE,,AUTO TIRE,,,,,,,,,,,,7534,
UNI_1__D_TRANSFER__AUTO TIRE,USB,1,D,TRANSFER,,AUTO TIRE,,,,,,,,,,,,7534,7534
UNI_1__D_OTHER__AUTO TIRE,USB,1,D,OTHER,,AUTO TIRE,,,,,,,,,,,,7534,7534
UNI_1___CHARGE__AUTO WASH,USB,1,,CHARGE,,AUTO WASH,,,,,,,,,,,,7542,
UNI_1__D_TRANSFER__AUTO WASH,USB,1,D,TRANSFER,,AUTO WASH,,,,,,,,,,,,7542,7542
UNI_1__D_OTHER__AUTO WASH,USB,1,D,OTHER,,AUTO WASH,,,,,,,,,,,,7542,7542
UNI_1___CHARGE__AUTOCARE,USB,1,,CHARGE,,AUTOCARE,,,,,,,,,,,,7531,
UNI_1__D_TRANSFER__AUTOCARE,USB,1,D,TRANSFER,,AUTOCARE,,,,,,,,,,,,7531,7531
UNI_1__D_OTHER__AUTOCARE,USB,1,D,OTHER,,AUTOCARE,,,,,,,,,,,,7531,7531
UNI_1_____AUTOINS,USB,1,,,,AUTOINS,,,,,,,,,,,INSURANCE,72,72
UNI_1_____AUTOMATIC,USB,1,,,,AUTOMATIC,Automatic,,,,,,,,,,,,
UNI_2_____AUTOMATIC LN PAYMT,USB,2,,,,AUTOMATIC LN PAYMT,Automatic,,,,,,,,,,LOAN,22,22
UNI_1_____AUTOMATIC PAY,USB,1,,,,AUTOMATIC PAY,Automatic,,,,,,,,,,,,
UNI_1_____AUTOMATIC PY,USB,1,,,,AUTOMATIC PY,Automatic,,,,,,,,,,,,
UNI_1_____AUTOMATIQUE,USB,1,,,,AUTOMATIQUE,Automatic,,,,,,,,,,,,
UNI_1___CHARGE__AUTOMOBILE,USB,1,,CHARGE,,AUTOMOBILE,,,,,,,,,,,,85,
UNI_1__D_TRANSFER__AUTOMOBILE,USB,1,D,TRANSFER,,AUTOMOBILE,,,,,,,,,,,,85,85
UNI_1__D_OTHER__AUTOMOBILE,USB,1,D,OTHER,,AUTOMOBILE,,,,,,,,,,,,85,85
UNI_1_____AUTOMOBILE RENT,USB,1,,,,AUTOMOBILE RENT,,,,,,,,,,,,7512,7512
UNI_1___CHARGE__AUTOMOTIVE,USB,1,,CHARGE,,AUTOMOTIVE,,,,,,,,,,,,5533,
UNI_1__D_TRANSFER__AUTOMOTIVE,USB,1,D,TRANSFER,,AUTOMOTIVE,,,,,,,,,,,,5533,5533
UNI_1__D_OTHER__AUTOMOTIVE,USB,1,D,OTHER,,AUTOMOTIVE,,,,,,,,,,,,5533,5533
USA_0__C__0_UNI_1___CHARGE__AUTOMOTIVE|UNI_1__C__0_PAYROLL,USB,0,C,,0,UNI_1___CHARGE__AUTOMOTIVE|UNI_1__C__0_PAYROLL,,,,,,,,,AUTOMOTIVE PAYROLL,,SALARY,29,29
UNI_1_____AUTOPAY,USB,1,,,,AUTOPAY,Automatic,,,,,,,,,,,,
UNI_1_____AUTO-PYT,USB,1,,,,AUTO-PYT,Automatic,,,,,,,,,,,,
USA_1_____AUTOZONE,USB,1,,,,AUTOZONE,,,,,,,,,AUTOZONE,,,,
UNI_1___CHARGE__AUTOZONE PARK,USB,1,,CHARGE,,AUTOZONE PARK,,,,,,,,,AUTOZONE PARK,,,7999,7999
UNI_1__D_TRANSFER__AUTOZONE PARK,USB,1,D,TRANSFER,,AUTOZONE PARK,,,,,,,,,AUTOZONE PARK,,,7999,7999
UNI_1__D_OTHER__AUTOZONE PARK,USB,1,D,OTHER,,AUTOZONE PARK,,,,,,,,,AUTOZONE PARK,,,7999,7999
UNI_1_____AUTOZONE PARK,USB,1,,,,AUTOZONE PARK,,,,,,,,,AUTOZONE PARK,,,,
UNI_1___CHARGE__AUTOZONE PASTEINER,USB,1,,CHARGE,,AUTOZONE PASTEINER,,,,,,,,,AUTOZONE PASTEINER,,,5399,
